ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_HOUSING_TYPE,FLAG_MOBIL,OCCUPATION_TYPE,NO_RISK_MONTHS,LOW_RISK_MONTHS,MEDIUM_RISK_MONTHS,HIGH_RISK_MONTHS,CRITICAL_RISK_MONTHS,AGE_YEARS,YEARS_EMPLOYED,CREDIT_APPROVAL
5029534,0,0,81000.0,Working,House,1,Core staff,2,11,0,0,0,28,1,1
5029535,0,1,112500.0,Working,House,1,Core staff,9,21,0,0,0,35,3,1
5029536,0,1,112500.0,Working,House,1,Core staff,9,22,0,0,0,35,3,1
5029537,0,1,112500.0,Working,House,1,Core staff,0,5,0,0,0,35,3,1
5029538,0,1,112500.0,Working,House,1,Core staff,1,7,0,0,0,35,3,1
5029539,0,1,112500.0,Working,House,1,Core staff,10,21,0,0,0,35,3,1
5029540,0,1,202500.0,Commercial associate,House,1,Sales staff,7,11,0,0,0,54,0,1
5029541,1,1,133650.0,Commercial associate,House,1,,6,10,0,0,0,39,5,1
5029542,1,1,133650.0,Commercial associate,House,1,,6,10,0,0,0,39,5,1
5029543,1,1,133650.0,Commercial associate,House,1,,6,10,0,0,0,39,5,1
5029544,1,1,133650.0,Commercial associate,House,1,,0,7,0,0,0,39,5,1
5029545,1,1,133650.0,Commercial associate,House,1,,6,10,0,0,0,39,5,1
5029546,1,1,135000.0,Working,House,1,Managers,28,0,0,0,0,55,14,1
5029549,1,1,135000.0,Working,House,1,Managers,12,0,0,0,0,55,14,1
5029550,1,1,135000.0,Working,House,1,Managers,28,0,0,0,0,55,14,1
5029551,0,1,103500.0,Pensioner,House,1,,13,3,0,0,0,65,0,1
5029552,0,1,103500.0,Pensioner,House,1,,16,0,0,0,0,65,0,1
5029554,0,1,103500.0,Pensioner,House,1,,7,10,0,0,0,65,0,1
5029555,0,1,103500.0,Pensioner,House,1,,9,11,0,0,0,65,0,1
5029556,0,1,103500.0,Pensioner,House,1,,8,9,0,0,0,65,0,1
5029557,0,1,103500.0,Pensioner,House,1,,33,7,0,0,0,65,0,1
5029558,0,1,103500.0,Pensioner,House,1,,0,2,0,0,0,65,0,1
5029559,0,1,103500.0,Pensioner,House,1,,21,2,0,0,0,65,0,1
5029560,1,1,202500.0,Working,House,1,Laborers,0,4,0,0,0,36,7,1
5029561,1,1,202500.0,Working,House,1,Laborers,0,20,0,0,0,36,7,1
5029562,1,1,202500.0,Working,House,1,Laborers,15,21,0,0,0,36,7,1
5029566,0,1,270000.0,Commercial associate,House,1,Sales staff,42,10,0,0,0,46,10,1
5029567,0,1,270000.0,Commercial associate,House,1,Sales staff,3,5,0,0,0,46,10,1
5029568,0,1,270000.0,Commercial associate,House,1,Sales staff,4,7,0,0,0,46,10,1
5029572,0,1,337500.0,Commercial associate,House,1,Core staff,29,0,0,0,0,30,0,1
5029574,1,1,202500.0,Working,House,1,Drivers,1,3,0,0,0,43,5,1
5029575,1,1,202500.0,Working,House,1,Drivers,0,15,0,0,0,43,5,1
5029576,1,1,202500.0,Working,House,1,Drivers,0,14,0,0,0,43,5,1
5029577,1,1,202500.0,Working,House,1,Drivers,3,12,0,0,0,43,5,1
5029578,1,1,202500.0,Working,House,1,Drivers,0,15,0,0,0,43,5,1
5029579,1,1,202500.0,Working,House,1,Drivers,16,14,0,0,0,43,5,1
5029580,0,1,180000.0,Working,House,1,Core staff,2,9,0,0,0,41,5,1
5029581,0,1,180000.0,Working,House,1,Core staff,0,10,0,0,0,41,5,1
5029582,0,1,180000.0,Working,House,1,Core staff,2,9,0,0,0,41,5,1
5029583,0,1,180000.0,Working,House,1,Core staff,2,8,0,0,0,41,5,1
5029584,0,1,180000.0,Working,House,1,Core staff,2,9,0,0,0,41,5,1
5029587,0,1,157500.0,Commercial associate,House,1,Managers,0,16,2,0,0,51,5,1
5029588,0,1,157500.0,Commercial associate,House,1,Managers,5,12,1,0,0,51,5,1
5029589,0,0,112500.0,Pensioner,Municipal apartment,1,,4,12,0,0,0,62,0,1
5029590,0,0,112500.0,Pensioner,Municipal apartment,1,,0,5,0,0,0,62,0,1
5029591,0,0,112500.0,Pensioner,Municipal apartment,1,,8,8,0,0,0,62,0,1
5029592,0,0,112500.0,Pensioner,Municipal apartment,1,,1,4,0,0,0,62,0,1
5029593,0,1,139500.0,Pensioner,House,1,,12,23,0,0,0,59,0,1
5029594,0,1,139500.0,Pensioner,House,1,,7,11,0,0,0,59,0,1
5029595,0,1,139500.0,Pensioner,House,1,,1,5,0,0,0,59,0,1
5029596,0,1,139500.0,Pensioner,House,1,,1,3,0,0,0,59,0,1
5029597,0,1,139500.0,Pensioner,House,1,,0,4,0,0,0,59,0,1
5029598,1,1,270000.0,Working,House,1,Drivers,10,1,0,0,0,30,6,1
5029599,1,1,270000.0,Working,House,1,Drivers,33,6,0,0,0,30,6,1
5029601,1,1,270000.0,Working,House,1,Drivers,10,1,0,0,0,30,6,1
5029602,1,1,270000.0,Working,House,1,Drivers,39,0,0,0,0,30,6,1
5029603,1,1,180000.0,Commercial associate,House,1,Core staff,27,3,0,0,0,41,19,1
5029604,1,1,180000.0,Commercial associate,House,1,Core staff,5,8,0,0,0,41,19,1
5029605,1,1,180000.0,Commercial associate,House,1,Core staff,1,3,0,0,0,41,19,1
5029607,1,1,180000.0,Commercial associate,House,1,Core staff,23,9,0,0,0,41,19,1
5029608,1,1,180000.0,Commercial associate,House,1,Core staff,28,3,0,0,0,41,19,1
5029610,1,1,180000.0,Commercial associate,House,1,Core staff,30,11,0,0,0,41,19,1
5029611,1,1,180000.0,Commercial associate,House,1,Core staff,21,8,0,0,0,41,19,1
5029613,0,1,135000.0,Working,House,1,Waiters/barmen staff,11,11,0,0,0,43,2,1
5029614,0,1,135000.0,Working,House,1,Waiters/barmen staff,11,11,0,0,0,43,2,1
5029616,0,1,135000.0,Working,House,1,Waiters/barmen staff,11,11,0,0,0,43,2,1
5029617,0,1,135000.0,Working,House,1,Waiters/barmen staff,8,11,1,0,0,43,2,1
5029618,0,1,135000.0,Working,House,1,Waiters/barmen staff,0,5,0,0,0,43,2,1
5029619,0,1,135000.0,Working,House,1,Waiters/barmen staff,1,6,0,0,0,43,2,1
5029620,0,1,135000.0,Working,House,1,Waiters/barmen staff,18,4,0,0,0,43,2,1
5029621,0,1,135000.0,Working,House,1,Waiters/barmen staff,1,6,0,0,0,43,2,1
5029622,0,1,225000.0,Working,House,1,Cleaning staff,44,6,0,0,0,62,14,1
5029623,0,1,225000.0,Working,House,1,Cleaning staff,2,19,0,0,0,62,14,1
5029624,0,1,180000.0,Working,With parents,1,Sales staff,13,11,0,0,0,22,3,1
5029625,0,1,180000.0,Working,With parents,1,Sales staff,0,8,0,0,0,22,3,1
5029626,0,1,180000.0,Working,With parents,1,Sales staff,19,10,0,0,0,22,3,1
5029627,0,1,180000.0,Working,With parents,1,Sales staff,8,9,0,0,0,22,3,1
5029628,0,1,135000.0,Pensioner,House,1,,0,3,0,0,0,55,0,1
5029629,0,1,90000.0,Commercial associate,House,1,Laborers,34,6,0,0,0,48,3,1
5029630,0,1,270000.0,Commercial associate,House,1,,0,6,0,0,0,48,15,1
5029631,0,1,270000.0,Commercial associate,House,1,,2,6,0,0,0,48,15,1
5029632,0,1,270000.0,Commercial associate,House,1,,9,6,0,0,0,48,15,1
5029633,0,1,135000.0,Commercial associate,House,1,Sales staff,29,5,0,0,0,39,6,1
5029634,0,1,135000.0,Commercial associate,House,1,Sales staff,26,6,0,0,0,39,6,1
5029636,0,1,135000.0,Commercial associate,House,1,Sales staff,16,5,0,0,0,39,6,1
5029637,0,1,135000.0,Commercial associate,House,1,Sales staff,21,6,0,0,0,39,6,1
5029638,0,1,270000.0,Working,House,1,,5,9,0,0,0,33,2,1
5029639,0,1,270000.0,Working,House,1,,2,6,0,0,0,33,2,1
5029640,0,1,270000.0,Working,House,1,,3,6,0,0,0,33,2,1
5029641,0,1,270000.0,Working,House,1,,2,4,0,0,0,33,2,1
5029642,0,1,270000.0,Working,House,1,,1,5,1,0,0,33,2,1
5029643,0,1,270000.0,Working,House,1,,1,7,0,0,0,33,2,1
5029645,0,0,135000.0,Working,House,1,Waiters/barmen staff,25,19,0,0,0,43,3,1
5029647,0,1,112500.0,Working,House,1,Laborers,3,5,0,0,0,38,2,1
5029648,0,1,112500.0,Working,House,1,Laborers,17,5,0,0,0,38,2,1
5029649,0,1,180000.0,Commercial associate,House,1,,8,7,0,0,0,24,1,1
5029650,1,0,225000.0,Commercial associate,House,1,Sales staff,19,9,0,0,0,34,12,1
5029651,1,0,225000.0,Commercial associate,House,1,Sales staff,19,9,0,0,0,34,12,1
5029652,0,1,630000.0,Working,House,1,Accountants,48,8,0,0,0,60,4,1
5029653,0,1,630000.0,Working,House,1,Accountants,22,14,0,0,0,60,4,1
5029654,0,1,630000.0,Working,House,1,Accountants,22,14,0,0,0,60,4,1
5029655,0,1,630000.0,Working,House,1,Accountants,35,7,0,0,0,60,4,1
5029656,0,1,630000.0,Working,House,1,Accountants,22,14,0,0,0,60,4,1
5029657,0,1,630000.0,Working,House,1,Accountants,1,13,0,0,0,60,4,1
5029658,0,1,630000.0,Working,House,1,Accountants,2,15,0,0,0,60,4,1
5029659,0,1,630000.0,Working,House,1,Accountants,22,8,0,0,0,60,4,1
5029660,0,1,630000.0,Working,House,1,Accountants,9,8,0,0,0,60,4,1
5029661,0,1,630000.0,Working,House,1,Accountants,50,7,0,0,0,60,4,1
5029662,1,0,180000.0,Working,House,1,Laborers,40,7,3,0,0,33,14,0
5029663,1,0,180000.0,Working,House,1,Laborers,17,7,3,0,0,33,14,0
5029664,0,0,67500.0,Working,House,1,Laborers,19,9,0,0,0,50,5,1
5029665,0,0,67500.0,Working,House,1,Laborers,27,10,0,0,0,50,5,1
5029666,0,0,67500.0,Working,House,1,Laborers,20,9,0,0,0,50,5,1
5029667,0,0,67500.0,Working,House,1,Laborers,39,10,0,0,0,50,5,1
5029668,0,0,67500.0,Working,House,1,Laborers,13,9,0,0,0,50,5,1
5029669,0,0,67500.0,Working,House,1,Laborers,1,10,0,0,0,50,5,1
5029670,0,0,67500.0,Working,House,1,Laborers,20,9,0,0,0,50,5,1
5029671,0,0,67500.0,Working,House,1,Laborers,20,9,0,0,0,50,5,1
5029673,1,1,112500.0,Working,House,1,Drivers,46,4,0,0,0,36,2,1
5029674,1,1,112500.0,Working,House,1,Drivers,22,5,0,0,0,36,2,1
5029675,1,1,112500.0,Working,House,1,Drivers,0,5,0,0,0,36,2,1
5029676,1,1,112500.0,Working,House,1,Drivers,1,3,0,0,0,36,2,1
5029679,0,1,63000.0,Pensioner,House,1,,54,0,0,0,0,56,0,1
5029680,0,1,63000.0,Pensioner,House,1,,43,0,0,0,0,56,0,1
5029681,0,1,63000.0,Pensioner,House,1,,20,0,0,0,0,56,0,1
5029682,1,1,270000.0,Commercial associate,House,1,Accountants,0,4,0,0,0,54,15,1
5029683,1,1,270000.0,Commercial associate,House,1,Accountants,6,6,0,0,0,54,15,1
5029684,1,1,270000.0,Commercial associate,House,1,Accountants,31,0,0,0,0,54,15,1
5029687,1,1,270000.0,Commercial associate,House,1,Accountants,0,31,0,0,0,54,15,1
5029688,1,1,270000.0,Commercial associate,House,1,Accountants,0,25,0,0,0,54,15,1
5029689,1,1,270000.0,Commercial associate,House,1,Accountants,11,0,0,0,0,54,15,1
5029690,1,1,270000.0,Commercial associate,House,1,Accountants,3,22,1,0,0,54,15,1
5029691,1,1,270000.0,Commercial associate,House,1,Accountants,0,32,0,0,0,54,15,1
5029692,1,1,270000.0,Commercial associate,House,1,Accountants,0,32,0,0,0,54,15,1
5029693,1,1,270000.0,Commercial associate,House,1,Accountants,49,12,0,0,0,54,15,1
5029698,0,1,202500.0,Working,House,1,Security staff,24,19,0,0,0,49,3,1
5029699,0,1,202500.0,Working,House,1,Security staff,0,4,0,0,0,49,3,1
5029701,0,1,202500.0,Working,House,1,Security staff,0,10,7,0,0,49,3,0
5029705,0,1,90000.0,Working,House,1,Laborers,7,0,0,0,0,34,1,1
5029706,0,1,90000.0,Working,House,1,Laborers,2,5,0,0,0,34,1,1
5029707,0,1,90000.0,Working,House,1,Laborers,16,0,0,0,0,34,1,1
5029708,0,1,90000.0,Working,House,1,Laborers,12,1,0,0,0,34,1,1
5029709,0,1,90000.0,Working,House,1,Laborers,13,0,0,0,0,34,1,1
5029710,0,1,90000.0,Working,House,1,Laborers,13,0,0,0,0,34,1,1
5029711,0,1,225000.0,Working,House,1,Core staff,28,13,2,0,0,29,2,1
5029713,1,1,265500.0,Working,With parents,1,Accountants,19,4,0,0,0,30,6,1
5029714,1,1,265500.0,Working,With parents,1,Accountants,0,19,0,0,0,30,6,1
5029720,1,1,265500.0,Working,With parents,1,Accountants,49,2,2,0,0,30,6,1
5029721,0,1,135000.0,Commercial associate,House,1,Core staff,26,4,0,0,0,26,7,1
5029722,0,1,135000.0,Commercial associate,House,1,Core staff,43,4,0,0,0,26,7,1
5029723,0,1,135000.0,Commercial associate,House,1,Core staff,5,4,0,0,0,26,7,1
5029724,0,1,135000.0,Commercial associate,House,1,Core staff,12,3,0,0,0,26,7,1
5029725,0,1,135000.0,Commercial associate,House,1,Core staff,42,2,7,0,0,26,7,0
5029726,0,1,135000.0,Commercial associate,House,1,Core staff,1,32,2,0,0,26,7,1
5029727,0,1,135000.0,Commercial associate,House,1,Core staff,31,0,0,0,0,26,7,1
5029728,0,1,135000.0,Commercial associate,House,1,Core staff,3,5,0,0,0,26,7,1
5029729,0,1,135000.0,Commercial associate,House,1,Core staff,39,4,0,0,0,26,7,1
5029731,1,1,83250.0,Working,House,1,,21,26,0,0,0,51,20,1
5029732,1,1,83250.0,Working,House,1,,45,2,0,0,0,51,20,1
5029733,0,1,202500.0,Working,With parents,1,,0,4,0,0,0,22,2,1
5029734,0,0,135000.0,Pensioner,House,1,,2,0,0,0,0,63,0,1
5029735,0,0,135000.0,Pensioner,House,1,,2,0,0,0,0,63,0,1
5029737,0,0,135000.0,Pensioner,House,1,,46,0,0,0,0,63,0,1
5029738,0,0,135000.0,Pensioner,House,1,,2,0,0,0,0,63,0,1
5029740,0,0,135000.0,Pensioner,House,1,,16,0,0,0,0,63,0,1
5029741,0,0,135000.0,Pensioner,House,1,,2,0,0,0,0,63,0,1
5029742,0,0,135000.0,Pensioner,House,1,,44,0,0,0,0,63,0,1
5029743,1,1,315000.0,Commercial associate,House,1,Drivers,1,3,0,0,0,59,2,1
5029744,1,1,315000.0,Commercial associate,House,1,Drivers,11,5,0,0,0,59,2,1
5029745,1,1,315000.0,Commercial associate,House,1,Drivers,0,10,0,0,0,59,2,1
5029746,0,1,135000.0,Working,House,1,Drivers,0,4,0,0,0,28,2,1
5029747,0,1,135000.0,Working,House,1,Drivers,0,4,0,0,0,28,2,1
5029748,0,1,135000.0,Working,House,1,Drivers,6,11,2,0,0,28,2,1
5029749,0,1,135000.0,Working,House,1,Drivers,0,4,0,0,0,28,2,1
5029750,0,1,135000.0,Working,House,1,Drivers,0,18,1,0,0,28,2,1
5029751,0,1,202500.0,Working,House,1,Drivers,0,10,2,0,0,49,5,1
5029752,0,1,202500.0,Working,House,1,Drivers,0,10,2,0,0,49,5,1
5029759,0,1,225000.0,Working,House,1,Managers,1,13,0,0,0,54,9,1
5029760,1,0,157500.0,Working,Municipal apartment,1,Drivers,4,4,0,0,0,58,33,1
5029762,1,0,157500.0,Working,Municipal apartment,1,Drivers,11,5,0,0,0,58,33,1
5029764,1,0,157500.0,Working,Municipal apartment,1,Drivers,1,30,1,0,0,58,33,1
5029767,0,1,112500.0,State servant,House,1,Medicine staff,36,0,0,0,0,58,2,1
5029768,0,1,112500.0,State servant,House,1,Medicine staff,9,12,0,0,0,58,2,1
5029769,0,1,112500.0,State servant,House,1,Medicine staff,2,12,0,0,0,58,2,1
5029770,0,1,112500.0,State servant,House,1,Medicine staff,5,13,0,0,0,58,2,1
5029771,0,1,112500.0,State servant,House,1,Medicine staff,13,11,0,0,0,58,2,1
5029772,0,1,112500.0,State servant,House,1,Medicine staff,36,6,0,0,0,58,2,1
5029775,0,1,112500.0,State servant,House,1,Medicine staff,26,6,0,0,0,58,2,1
5029776,0,1,112500.0,State servant,House,1,Medicine staff,0,8,0,0,0,58,2,1
5029777,0,1,112500.0,State servant,House,1,Medicine staff,0,6,0,0,0,58,2,1
5029778,0,1,112500.0,State servant,House,1,Medicine staff,6,4,0,0,0,58,2,1
5029779,0,1,112500.0,State servant,House,1,Medicine staff,11,2,0,0,0,58,2,1
5029780,0,1,112500.0,State servant,House,1,Medicine staff,11,2,0,0,0,58,2,1
5029781,0,1,112500.0,State servant,House,1,Medicine staff,5,10,0,0,0,58,2,1
5029782,0,1,112500.0,State servant,House,1,Medicine staff,1,18,0,0,0,58,2,1
5029783,0,1,112500.0,State servant,House,1,Medicine staff,1,12,6,0,0,58,2,0
5029784,0,1,112500.0,State servant,House,1,Medicine staff,13,10,0,0,0,58,2,1
5029785,0,1,112500.0,State servant,House,1,Medicine staff,38,9,0,0,0,58,2,1
5029786,0,1,112500.0,State servant,House,1,Medicine staff,25,4,0,0,0,58,2,1
5029787,0,1,112500.0,State servant,House,1,Medicine staff,1,10,0,0,0,58,2,1
5029788,0,1,112500.0,State servant,House,1,Medicine staff,9,11,0,0,0,58,2,1
5029789,0,1,112500.0,State servant,House,1,Medicine staff,38,4,0,0,0,58,2,1
5029794,1,1,225000.0,Working,House,1,Sales staff,14,6,0,0,0,50,6,1
5029795,1,1,225000.0,Working,House,1,Sales staff,31,8,0,0,0,50,6,1
5029796,1,0,238500.0,Working,With parents,1,Drivers,27,7,0,0,0,31,5,1
5029798,1,0,238500.0,Working,With parents,1,Drivers,0,13,0,0,0,31,5,1
5029801,1,0,238500.0,Working,With parents,1,Drivers,38,0,0,0,0,31,5,1
5029802,1,0,238500.0,Working,With parents,1,Drivers,28,0,0,0,0,31,5,1
5029804,1,0,238500.0,Working,With parents,1,Drivers,8,5,0,0,0,31,5,1
5029805,1,0,238500.0,Working,With parents,1,Drivers,28,0,0,0,0,31,5,1
5029806,1,0,238500.0,Working,With parents,1,Drivers,32,1,0,0,0,31,5,1
5029807,1,0,238500.0,Working,With parents,1,Drivers,2,27,0,0,0,31,5,1
5029808,1,0,238500.0,Working,With parents,1,Drivers,30,8,3,0,0,31,5,0
5032275,1,1,108000.0,State servant,House,1,,40,0,0,0,0,34,2,1
5032276,1,1,108000.0,State servant,House,1,,40,0,0,0,0,34,2,1
5032277,1,1,108000.0,State servant,House,1,,1,6,1,0,0,34,2,1
5032278,1,1,108000.0,State servant,House,1,,32,0,0,0,0,34,2,1
5032279,1,1,108000.0,State servant,House,1,,7,3,0,0,0,34,2,1
5032281,1,1,108000.0,State servant,House,1,,17,0,0,0,0,34,2,1
5032286,0,1,157500.0,State servant,House,1,,5,10,1,0,0,53,9,1
5032287,0,1,157500.0,State servant,House,1,,48,12,0,0,0,53,9,1
5032288,0,1,157500.0,State servant,House,1,,8,4,1,0,0,53,9,1
5032289,0,1,157500.0,State servant,House,1,,25,10,1,0,0,53,9,1
5032292,0,1,157500.0,State servant,House,1,,23,12,0,0,0,53,9,1
5032293,0,1,157500.0,State servant,House,1,,8,4,1,0,0,53,9,1
5032294,0,1,157500.0,State servant,House,1,,1,10,1,0,0,53,9,1
5032295,0,1,157500.0,State servant,House,1,,0,12,0,0,0,53,9,1
5033410,0,0,157500.0,Working,House,1,High skill tech staff,14,3,0,0,0,35,2,1
5033411,0,0,157500.0,Working,House,1,High skill tech staff,0,4,0,0,0,35,2,1
5033412,1,1,270000.0,State servant,House,1,Managers,16,12,0,0,0,42,16,1
5033414,0,0,202500.0,Working,House,1,Core staff,5,0,0,0,0,56,2,1
5033415,0,0,157500.0,Commercial associate,House,1,Laborers,20,12,0,0,0,38,4,1
5033416,0,0,315000.0,Working,With parents,1,Medicine staff,3,1,0,0,0,26,3,1
5033436,0,0,315000.0,Working,With parents,1,Medicine staff,25,2,0,0,0,26,3,1
5033418,1,0,202500.0,Commercial associate,House,1,Managers,26,21,0,0,0,29,5,1
5033419,1,0,225000.0,State servant,House,1,Drivers,20,0,0,0,0,35,5,1
5033420,1,0,144000.0,Working,House,1,Managers,42,12,0,0,0,53,13,1
5033422,0,0,270000.0,Working,With parents,1,Private service staff,2,4,0,0,0,28,9,1
5033424,1,0,180000.0,Working,House,1,Drivers,0,6,0,0,0,45,2,1
5033426,0,1,247500.0,Working,House,1,Cooking staff,42,0,0,0,0,54,7,1
5033427,1,1,324000.0,Working,House,1,Laborers,1,5,0,0,0,28,1,1
5033428,1,1,225000.0,Commercial associate,House,1,Medicine staff,23,22,0,0,0,41,0,1
5033429,0,1,135000.0,Working,Office apartment,1,Waiters/barmen staff,0,20,2,0,0,27,3,1
5033430,0,1,135000.0,Working,Office apartment,1,Waiters/barmen staff,35,4,0,0,0,27,3,1
5033431,1,0,315000.0,Commercial associate,House,1,Laborers,29,6,0,0,0,42,7,1
5033432,1,0,315000.0,Commercial associate,House,1,Laborers,8,15,0,0,0,42,7,1
5033434,1,0,315000.0,Commercial associate,House,1,Laborers,42,6,1,0,0,42,7,1
5033435,1,0,315000.0,Commercial associate,House,1,Laborers,51,3,6,0,0,42,7,0
5033437,1,0,135000.0,Commercial associate,House,1,Laborers,37,0,0,0,0,35,10,1
5033438,1,0,135000.0,Commercial associate,House,1,Laborers,37,0,0,0,0,35,10,1
5033439,1,0,270000.0,Working,House,1,,4,16,0,0,0,32,8,1
5033441,0,0,135000.0,State servant,House,1,Cooking staff,23,10,0,0,0,41,7,1
5033442,0,0,135000.0,State servant,House,1,Cooking staff,1,10,0,0,0,41,7,1
5033443,0,0,225000.0,Commercial associate,House,1,Sales staff,4,5,0,0,0,33,10,1
5033445,1,0,112500.0,Commercial associate,House,1,Core staff,0,15,0,0,0,29,1,1
5033447,1,0,112500.0,Commercial associate,House,1,Core staff,0,15,0,0,0,29,1,1
5033448,0,1,189000.0,Commercial associate,House,1,Security staff,7,36,0,0,0,42,5,1
5033449,0,1,189000.0,Commercial associate,House,1,Security staff,45,4,0,0,0,42,5,1
5033452,0,0,112500.0,Working,House,1,Core staff,39,7,0,0,0,52,15,1
5033454,1,0,126000.0,Working,House,1,Drivers,25,0,0,0,0,49,14,1
5033455,1,0,103500.0,Working,House,1,Laborers,37,0,0,0,0,42,2,1
5033456,1,0,103500.0,Working,House,1,Laborers,35,4,0,0,0,42,2,1
5033457,0,0,112500.0,Working,House,1,,6,20,0,0,0,36,11,1
5033460,1,1,202500.0,Working,House,1,Laborers,11,9,1,0,0,38,19,1
5033461,0,1,225000.0,Working,House,1,Sales staff,3,12,0,0,0,46,1,1
5033462,0,1,157500.0,Commercial associate,House,1,,10,2,0,0,0,33,2,1
5033463,1,1,252000.0,Commercial associate,House,1,Managers,1,2,0,0,0,41,1,1
5033464,1,1,252000.0,Commercial associate,House,1,Managers,13,9,2,0,0,41,1,1
5033467,1,1,252000.0,Commercial associate,House,1,Managers,3,8,1,0,0,41,1,1
5033468,0,0,180000.0,Working,House,1,,5,8,0,0,0,37,3,1
5033469,0,0,180000.0,Working,House,1,,1,4,0,0,0,37,3,1
5033471,0,0,247500.0,State servant,House,1,Core staff,2,11,0,0,0,32,7,1
5033472,0,0,247500.0,State servant,House,1,Core staff,6,23,0,0,0,32,7,1
5033474,0,0,270000.0,Commercial associate,With parents,1,Core staff,21,0,0,0,0,31,11,1
5033475,1,0,180000.0,Working,House,1,Core staff,1,28,0,0,0,57,12,1
5033476,0,0,90000.0,Working,With parents,1,Laborers,10,6,0,0,0,25,3,1
5033477,0,0,153000.0,Commercial associate,With parents,1,Medicine staff,9,17,0,0,0,32,3,1
5033478,0,0,225000.0,Working,House,1,Core staff,18,10,0,0,0,36,5,1
5033479,0,0,157500.0,Commercial associate,House,1,Laborers,29,6,7,0,0,41,0,0
5033480,0,0,157500.0,Commercial associate,House,1,Laborers,21,9,0,0,0,41,0,1
5033481,0,0,189000.0,Working,House,1,Managers,19,9,1,0,0,39,6,1
5033482,1,0,270000.0,Commercial associate,House,1,Managers,10,0,0,0,0,33,1,1
5033484,1,0,202500.0,State servant,With parents,1,Drivers,0,8,0,0,0,33,5,1
5033488,0,0,112500.0,Working,With parents,1,Core staff,4,4,1,0,0,29,10,1
5033491,1,0,405000.0,Commercial associate,Office apartment,1,,1,16,0,0,0,37,2,1
5033493,0,0,225000.0,Working,House,1,Drivers,12,10,0,0,0,47,7,1
5033495,0,1,126000.0,Commercial associate,House,1,Laborers,1,25,0,0,0,39,4,1
5033496,1,0,202500.0,Commercial associate,With parents,1,Managers,0,7,0,0,0,27,1,1
5033497,0,1,112500.0,Working,House,1,Laborers,21,6,0,0,0,47,0,1
5033499,1,1,112500.0,Working,House,1,Sales staff,1,6,0,0,0,43,3,1
5033500,0,1,202500.0,Commercial associate,House,1,Laborers,37,10,0,0,0,48,5,1
5033501,1,1,270000.0,Working,House,1,Laborers,1,12,0,0,0,42,8,1
5033505,1,1,351000.0,Working,House,1,Laborers,0,20,0,0,0,36,1,1
5033506,1,0,157500.0,Working,House,1,Sales staff,35,0,0,0,0,27,2,1
5033507,0,0,72000.0,Working,House,1,Secretaries,40,12,0,0,0,27,1,1
5033509,0,0,171000.0,Working,House,1,Drivers,21,29,0,0,0,56,11,1
5033510,0,0,202500.0,Pensioner,House,1,,15,0,0,0,0,56,0,1
5033511,1,0,90000.0,Working,House,1,Sales staff,6,15,0,0,0,38,0,1
5033513,1,0,202500.0,Working,House,1,Drivers,0,17,0,0,0,42,4,1
5033514,1,0,135000.0,Working,House,1,Sales staff,2,9,3,2,6,43,1,0
5033515,1,0,441000.0,Working,House,1,Laborers,3,0,0,0,0,39,14,1
5033516,0,1,227250.0,Commercial associate,House,1,Cleaning staff,3,5,0,0,0,54,12,1
5033519,0,1,90000.0,Pensioner,House,1,,1,4,0,0,0,55,0,1
5033520,1,1,180000.0,Working,Municipal apartment,1,Medicine staff,13,16,0,0,0,34,16,1
5033521,1,0,112500.0,Working,House,1,Sales staff,28,11,2,0,0,51,5,1
5033522,0,0,144000.0,Commercial associate,House,1,,4,10,0,0,0,52,9,1
5033524,1,0,135000.0,Commercial associate,House,1,Drivers,26,7,0,0,0,45,2,1
5033525,0,0,135000.0,Pensioner,House,1,,0,7,0,0,0,64,0,1
5033526,1,0,157500.0,Pensioner,House,1,,29,6,0,0,0,64,0,1
5033528,0,1,292500.0,Working,House,1,Managers,5,10,0,0,0,40,18,1
5033529,1,1,144000.0,Pensioner,House,1,,2,26,0,0,0,51,0,1
5033531,1,0,225000.0,Working,House,1,Managers,5,12,0,0,0,29,0,1
5033532,0,0,117000.0,Working,House,1,Core staff,6,9,0,0,0,28,0,1
5033533,0,0,270000.0,Commercial associate,House,1,Drivers,30,0,0,0,0,30,8,1
5033534,0,1,135000.0,Pensioner,House,1,,0,11,0,0,0,61,0,1
5033535,0,0,103500.0,Working,House,1,,10,11,0,0,0,51,20,1
5033536,0,0,103500.0,Working,House,1,,1,3,1,0,0,51,20,1
5033538,1,0,540000.0,Working,House,1,Laborers,5,3,0,0,0,36,4,1
5033539,1,0,540000.0,Working,House,1,Laborers,26,3,0,0,0,36,4,1
5033540,0,1,81000.0,Pensioner,House,1,,15,6,0,0,0,60,0,1
5033541,0,1,81000.0,Pensioner,House,1,,25,6,0,0,0,60,0,1
5033542,0,0,202500.0,Pensioner,House,1,,18,9,0,0,0,36,0,1
5033543,0,0,202500.0,Pensioner,House,1,,6,9,0,0,0,36,0,1
5033544,1,0,180000.0,Commercial associate,House,1,Managers,6,6,0,0,0,27,1,1
5033545,1,0,117000.0,Working,House,1,Laborers,14,4,0,0,0,40,3,1
